ID,Tipo,Color,Material,Agregado,Cantidad,Precio Unitario,Precio Total,Fecha,PrecioU,PrecioT
277,Estante para farmacia,Azul,Metal,Con puertas,1,3500.0,3500.0,2023-12-23,,
282,Gabetero con chapa independiente,Blanco,Melamina,De oficina,2,1750.0,3500.0,2020-02-15,,
282,Casillero de dos puertas,Negro,Metal,Con chapa,1,1850.0,1850.0,2020-02-15,,
282,Casillero de 2 puertas,Negro,Melamina,Con chapa,1,980.0,980.0,2020-02-15,,
285,Casillero de 2 puertas,Negro,Melamina,Sin chapa,3,980.0,2940.0,2022-07-04,,
285,Gabetero con chapa independiente,Negro,Melamina,Sin cerradura,2,1750.0,3500.0,2022-07-04,,
285,Silla de peluquería,Rojo,Melamina,Con brazos,2,210.0,420.0,2022-07-04,,
288,Silla giratoria,Azul,Melamina,Sin brazos,1,990.0,990.0,2020-09-22,,
288,Silla estática con brazo,Azul,Melamina,No acolchonada,1,320.0,320.0,2020-09-22,,
288,Gabetero de 5 cajas,Azul,Melamina,Con cerradura,1,1600.0,1600.0,2020-09-22,,
288,Casillero de 1 cuerpo y tres puertas,Rojo,Metal,Con chapa,3,950.0,2850.0,2020-09-22,,
292,Gabetero de 3 cajas,Negro,Metal,Sin cerradura,2,1250.0,2500.0,2023-05-05,,
292,Silla de espera,Gris,Metal,No acolchonada,1,950.0,950.0,2023-05-05,,
292,Gabetero de 2 cajas con chapa adicional,Blanco,Metal,Sin cerradura,1,980.0,980.0,2023-05-05,,
295,Velador clínico,Negro,Metal,Sin agregado,2,650.0,1300.0,2023-04-25,,
295,Estante de puertas corredizas,Negro,Metal,Sin puertas,1,1750.0,1750.0,2023-04-25,,
295,Gabetero de 4 cajas,Negro,Melamina,De oficina,1,1380.0,1380.0,2023-04-25,,
295,Casillero de dos puertas,Gris,Metal,Con espejo,3,1850.0,5550.0,2023-04-25,,
295,Casillero de 12 puertas,Blanco,Metal,Con espejo,1,2200.0,2200.0,2023-04-25,,
300,Estante de puertas corredizas,Blanco,Metal,De pie,3,1750.0,5250.0,2022-08-26,,
301,Casillero de 15 puertas,Gris,Metal,Con espejo,1,2290.0,2290.0,2022-09-28,,
301,Estante para farmacia,Azul,Metal,De pie,2,3500.0,7000.0,2022-09-28,,
301,Casillero de 12 puertas,Gris,Metal,Sin espejo,1,2200.0,2200.0,2022-09-28,,
304,Silla de espera,Negro,Metal,Acolchonada,3,950.0,2850.0,2022-07-19,,
305,Gabetero de 5 cajas,Negro,Melamina,De hogar,3,1600.0,4800.0,2023-03-16,,
305,Casillero de dos puertas,Rojo,Metal,Con chapa,3,1850.0,5550.0,2023-03-16,,
305,Gabetero de 2 cajas sin chapa,Negro,Melamina,Sin cerradura,1,830.0,830.0,2023-03-16,,
305,Biombo,Negro,Metal,Sin agregado,2,450.0,900.0,2023-03-16,,
305,Gabinete de dos cuerpos,Gris,Melamina,Sin agregado,3,1850.0,5550.0,2023-03-16,,
305,Silla de peluquería,Negro,Metal,Con brazos,1,210.0,210.0,2023-03-16,,
311,Silla giratoria,Rojo,Metal,Sin brazos,1,990.0,990.0,2023-07-06,,
311,Casillero de 12 puertas,Azul,Melamina,Con chapa,3,2200.0,6600.0,2023-07-06,,
311,Casillero de 1 cuerpo y 4 puertas,Negro,Melamina,Sin espejo,1,980.0,980.0,2023-07-06,,
311,Gabetero de 4 cajas,Azul,Metal,De oficina,1,1380.0,1380.0,2023-07-06,,
311,Estante para farmacia,Gris,Metal,De pared,2,3500.0,7000.0,2023-07-06,,
311,Gabetero de 2 cajas sin chapa,Negro,Melamina,Con cerradura,3,830.0,2490.0,2023-07-06,,
311,Silla mesedora,Rojo,Metal,Sin brazos,2,500.0,1000.0,2023-07-06,,
311,Gabetero de 5 cajas,Negro,Melamina,De hogar,2,1600.0,3200.0,2023-07-06,,
311,Silla mesedora,Gris,Metal,Acolchonada,1,500.0,500.0,2023-07-06,,
311,Silla giratoria,Rojo,Metal,No acolchonada,1,990.0,990.0,2023-07-06,,
321,Gabetero de 2 cajas sin chapa,Negro,Melamina,De oficina,3,830.0,2490.0,2020-06-13,,
321,Silla de peluquería,Gris,Melamina,Con brazos,1,210.0,210.0,2020-06-13,,
323,Silla giratoria,Blanco,Melamina,No acolchonada,3,990.0,2970.0,2023-09-27,,
323,Silla estática con brazo,Blanco,Melamina,Acolchonada,3,320.0,960.0,2023-09-27,,
323,Vitrina para farmacia,Negro,Melamina,Sin iluminación,2,1100.0,2200.0,2023-09-27,,
326,Estante para farmacia,Negro,Metal,De pie,1,3500.0,3500.0,2020-09-01,,
326,Estante mostrador,Gris,Melamina,Sin puertas,2,520.0,1040.0,2020-09-01,,
326,Vitrina para farmacia,Azul,Melamina,De madera,3,1100.0,3300.0,2020-09-01,,
326,Silla estática con brazo,Azul,Melamina,Con brazos,2,320.0,640.0,2020-09-01,,
330,Casillero de 1 cuerpo y 4 puertas,Blanco,Metal,Sin espejo,2,980.0,1960.0,2023-08-10,,
330,Casillero de 6 puertas,Rojo,Metal,Sin chapa,3,1750.0,5250.0,2023-08-10,,
330,Casillero de 15 puertas,Negro,Metal,Sin espejo,3,2290.0,6870.0,2023-08-10,,
333,Casillero de 20 puertas,Negro,Melamina,Sin chapa,3,2800.0,8400.0,2023-02-12,,
333,Silla estática,Negro,Metal,Con brazos,3,140.0,420.0,2023-02-12,,
333,Silla estática,Azul,Metal,Sin brazos,1,140.0,140.0,2023-02-12,,
333,Camillas para masajes,Rojo,Melamina,Fija,1,1250.0,1250.0,2023-02-12,,
337,Estanteria tipo vitrin,Gris,Metal,De pie,1,650.0,650.0,2022-10-31,,
337,Silla mesedora,Azul,Melamina,Con brazos,1,500.0,500.0,2022-10-31,,
337,Silla giratoria,Blanco,Melamina,Acolchonada,2,990.0,1980.0,2022-10-31,,
337,Silla de peluquería,Blanco,Metal,No acolchonada,1,210.0,210.0,2022-10-31,,
341,Gabetero de 4 cajas,Azul,Metal,De oficina,2,1380.0,2760.0,2023-02-01,,
341,Casillero de 15 puertas,Gris,Metal,Con espejo,3,2290.0,6870.0,2023-02-01,,
341,Gabetero de 4 cajas,Blanco,Melamina,De oficina,3,1380.0,4140.0,2023-02-01,,
344,Silla giratoria,Negro,Melamina,Acolchonada,2,990.0,1980.0,2020-06-02,,
344,Armario de dos cuerpos,Azul,Metal,Sin espejo,1,1850.0,1850.0,2020-06-02,,
346,Estanteria tipo vitrin,Gris,Melamina,Con puertas,2,650.0,1300.0,2020-09-13,,
346,Gabetero de 2 cajas sin chapa,Rojo,Metal,De oficina,3,830.0,2490.0,2020-09-13,,
346,Estante para farmacia,Azul,Melamina,Sin puertas,1,3500.0,3500.0,2020-09-13,,
346,Casillero de 6 puertas,Gris,Metal,Sin espejo,3,1750.0,5250.0,2020-09-13,,
346,Estante Archivador,Negro,Melamina,De pie,3,1250.0,3750.0,2020-09-13,,
346,Estante de puertas corredizas,Gris,Metal,De pie,2,1750.0,3500.0,2020-09-13,,
346,Estante Archivador,Negro,Melamina,Sin puertas,2,1250.0,2500.0,2020-09-13,,
346,Silla mesedora,Blanco,Melamina,Acolchonada,1,500.0,500.0,2020-09-13,,
346,Estante Archivador,Gris,Melamina,De pie,1,1250.0,1250.0,2020-09-13,,
346,Casillero de 1 cuerpo y 4 puertas,Negro,Metal,Con chapa,1,980.0,980.0,2020-09-13,,
356,Silla estática,Gris,Melamina,Con brazos,2,140.0,280.0,2020-06-16,,
356,Gabetero de 2 cajas sin chapa,Rojo,Melamina,Sin cerradura,1,830.0,830.0,2020-06-16,,
356,Estante de puertas corredizas,Rojo,Metal,Con puertas,2,1750.0,3500.0,2020-06-16,,
359,Vitrina para farmacia,Gris,Metal,De vidrio,1,1100.0,1100.0,2021-09-02,,
359,Lámpara de cuello ganzo,Blanco,Melamina,Sin agregado,2,550.0,1100.0,2021-09-02,,
359,Casillero de 15 puertas,Rojo,Metal,Sin chapa,2,2290.0,4580.0,2021-09-02,,
359,Estante para farmacia,Rojo,Metal,De pie,1,3500.0,3500.0,2021-09-02,,
359,Estante Archivador,Rojo,Melamina,Sin puertas,2,1250.0,2500.0,2021-09-02,,
359,Casillero de 1 cuerpo y tres puertas,Blanco,Metal,Con chapa,3,950.0,2850.0,2021-09-02,,
359,Casillero de 15 puertas,Blanco,Metal,Con chapa,3,2290.0,6870.0,2021-09-02,,
359,Mostrador para librería,Blanco,Melamina,Sin agregado,2,900.0,1800.0,2021-09-02,,
359,Silla de espera,Blanco,Metal,Sin brazos,2,950.0,1900.0,2021-09-02,,
368,Estanteria tipo vitrin,Gris,Melamina,Sin puertas,1,650.0,650.0,2023-07-21,,
368,Vitrina para farmacia,Negro,Melamina,De vidrio,2,1100.0,2200.0,2023-07-21,,
370,Estante para farmacia,Gris,Melamina,De pared,3,3500.0,10500.0,2020-09-15,,
370,Gabetero con chapa independiente,Azul,Metal,De oficina,2,1750.0,3500.0,2020-09-15,,
370,Silla de peluquería,Negro,Melamina,Sin brazos,2,210.0,420.0,2020-09-15,,
370,Silla mesedora,Rojo,Metal,Acolchonada,1,500.0,500.0,2020-09-15,,
374,Silla de espera,Rojo,Metal,No acolchonada,2,950.0,1900.0,2022-06-11,,
374,Horno domestico,Rojo,Melamina,Sin ventilador,1,1350.0,1350.0,2022-06-11,,
376,Gabetero con chapa independiente,Azul,Metal,De oficina,1,1750.0,1750.0,2021-09-07,,
376,Estante Archivador,Azul,Melamina,De pared,3,1250.0,3750.0,2021-09-07,,
376,Estante para farmacia de dos cuerpos,Blanco,Metal,Con puertas,1,3550.0,3550.0,2021-09-07,,
379,Estante Archivador,Azul,Metal,Sin puertas,1,1250.0,1250.0,2021-11-19,,
379,Silla de espera,Gris,Metal,Sin brazos,3,950.0,2850.0,2021-11-19,,
379,Casillero de 12 puertas,Negro,Melamina,Con chapa,1,2200.0,2200.0,2021-11-19,,
379,Estanteria tipo vitrin,Azul,Metal,De pie,1,650.0,650.0,2021-11-19,,
383,Estante para farmacia de dos cuerpos,Azul,Metal,De pared,1,3550.0,3550.0,2022-09-24,,
383,Silla de espera,Rojo,Melamina,Sin brazos,2,950.0,1900.0,2022-09-24,,
385,Gabetero de 3 cajas,Azul,Melamina,Sin cerradura,2,1250.0,2500.0,2022-08-14,,
385,Casillero de cuatro puertas,Blanco,Melamina,Con espejo,1,1550.0,1550.0,2022-08-14,,
385,Vitrina para farmacia,Blanco,Metal,Con iluminación,3,1100.0,3300.0,2022-08-14,,
385,Estanteria tipo vitrin,Blanco,Melamina,Sin puertas,1,650.0,650.0,2022-08-14,,
385,Gabetero de 4 cajas,Gris,Melamina,De oficina,2,1380.0,2760.0,2022-08-14,,
385,Silla giratoria,Rojo,Metal,Acolchonada,3,990.0,2970.0,2022-08-14,,
391,Estante de puertas corredizas,Azul,Metal,De pared,3,1750.0,5250.0,2023-01-24,,
391,Gabetero de 5 cajas,Gris,Melamina,Sin cerradura,3,1600.0,4800.0,2023-01-24,,
391,Silla de peluquería,Blanco,Melamina,No acolchonada,1,210.0,210.0,2023-01-24,,
394,Camilla de examen,Azul,Metal,Sin barillas,3,1250.0,3750.0,2023-04-12,,
394,Estante mostrador,Negro,Metal,Con puertas,2,520.0,1040.0,2023-04-12,,
394,Casillero de 20 puertas,Gris,Melamina,Sin espejo,2,2800.0,5600.0,2023-04-12,,
397,Estanteria tipo vitrin,Azul,Metal,Con puertas,3,650.0,1950.0,2020-05-04,,
397,Silla de espera,Azul,Metal,No acolchonada,2,950.0,1900.0,2020-05-04,,
399,Estante para farmacia,Gris,Melamina,De pie,2,3500.0,7000.0,2021-12-18,,
399,Gabetero de 4 cajas,Gris,Melamina,De hogar,1,1380.0,1380.0,2021-12-18,,
399,Casillero de 15 puertas,Blanco,Metal,Sin chapa,3,2290.0,6870.0,2021-12-18,,
399,Estante para farmacia,Negro,Melamina,De pared,1,3500.0,3500.0,2021-12-18,,
403,Casillero de 2 puertas,Gris,Metal,Sin chapa,2,980.0,1960.0,2022-11-12,,
403,Silla de peluquería,Negro,Melamina,Sin brazos,1,210.0,210.0,2022-11-12,,
403,Gabetero de 3 cajas,Azul,Metal,Con cerradura,1,1250.0,1250.0,2022-11-12,,
406,Estante para farmacia de dos cuerpos,Gris,Melamina,De pared,1,3550.0,3550.0,2021-03-14,,
406,Góndolas para supermercados,Azul,Metal,Sin agregado,1,1580.0,1580.0,2021-03-14,,
406,Silla mesedora,Gris,Melamina,No acolchonada,3,500.0,1500.0,2021-03-14,,
406,Estante mostrador,Negro,Melamina,De pie,2,520.0,1040.0,2021-03-14,,
406,Taburete médico,Negro,Melamina,Sin agregado,2,630.0,1260.0,2021-03-14,,
406,Casillero de 6 puertas,Blanco,Metal,Sin chapa,2,1750.0,3500.0,2021-03-14,,
406,Gabetero de 2 cajas sin chapa,Rojo,Metal,Sin cerradura,2,830.0,1660.0,2021-03-14,,
413,Casillero de cuatro puertas,Blanco,Metal,Con chapa,1,1550.0,1550.0,2020-02-03,,
413,Gabetero con chapa independiente,Azul,Melamina,De oficina,1,1750.0,1750.0,2020-02-03,,
413,Casillero de 1 cuerpo y 4 puertas,Rojo,Metal,Sin chapa,2,980.0,1960.0,2020-02-03,,
413,Silla estática,Negro,Metal,Con brazos,1,140.0,140.0,2020-02-03,,
417,Estante de puertas corredizas,Negro,Metal,Con puertas,2,1750.0,3500.0,2021-03-22,,
417,Silla mesedora,Gris,Metal,Acolchonada,1,500.0,500.0,2021-03-22,,
419,Estante Archivador,Azul,Melamina,De pared,2,1250.0,2500.0,2020-11-29,,
419,Silla estática con brazo,Gris,Melamina,Sin brazos,3,320.0,960.0,2020-11-29,,
419,Casillero de 20 puertas,Rojo,Melamina,Sin chapa,3,2800.0,8400.0,2020-11-29,,
419,Casillero de 12 puertas,Negro,Melamina,Sin chapa,1,2200.0,2200.0,2020-11-29,,
419,Estante de puertas corredizas,Azul,Metal,De pie,3,1750.0,5250.0,2020-11-29,,
419,Casillero de 6 puertas,Azul,Melamina,Con espejo,2,1750.0,3500.0,2020-11-29,,
425,Estanteria tipo vitrin,Rojo,Metal,Con puertas,2,650.0,1300.0,2023-11-11,,
425,Estante Archivador,Azul,Melamina,Con puertas,2,1250.0,2500.0,2023-11-11,,
425,Archivero,Rojo,Melamina,Sin agregado,3,1800.0,5400.0,2023-11-11,,
425,Casillero de 1 cuerpo y 4 puertas,Rojo,Metal,Con espejo,1,980.0,980.0,2023-11-11,,
429,Casillero de 12 puertas,Blanco,Metal,Sin espejo,2,2200.0,4400.0,2022-07-05,,
429,Camilla con Barillas,Rojo,Metal,Sin barillas,3,1850.0,5550.0,2022-07-05,,
429,Armario de dos cuerpos,Rojo,Metal,Sin espejo,1,1850.0,1850.0,2022-07-05,,
429,Silla mesedora,Rojo,Melamina,Con brazos,1,500.0,500.0,2022-07-05,,
433,Casillero de 1 cuerpo y 4 puertas,Azul,Metal,Con espejo,2,980.0,1960.0,2020-03-02,,
433,Camilla tipo escritorio,Rojo,Melamina,Sin barillas,1,2750.0,2750.0,2020-03-02,,
433,Estante para farmacia,Azul,Metal,Con puertas,1,3500.0,3500.0,2020-03-02,,
436,Camillas para masajes,Negro,Melamina,Con barillas,2,1250.0,2500.0,2023-09-18,,
436,Casillero de 9 puertas,Gris,Melamina,Con chapa,1,1850.0,1850.0,2023-09-18,,
436,Silla de peluquería,Negro,Melamina,Sin brazos,3,210.0,630.0,2023-09-18,,
436,Gabetero de 2 cajas con chapa adicional,Azul,Melamina,De oficina,1,980.0,980.0,2023-09-18,,
440,Silla giratoria,Gris,Melamina,No acolchonada,2,990.0,1980.0,2022-12-18,,
440,Gabetero de 2 cajas con chapa adicional,Rojo,Metal,Con cerradura,1,980.0,980.0,2022-12-18,,
440,Gabetero con chapa independiente,Azul,Metal,De hogar,2,1750.0,3500.0,2022-12-18,,
440,Gabetero de 2 cajas con chapa adicional,Negro,Metal,Con cerradura,2,980.0,1960.0,2022-12-18,,
440,Estanteria tipo vitrin,Gris,Melamina,De pared,1,650.0,650.0,2022-12-18,,
440,Estante para farmacia,Gris,Metal,Sin puertas,1,3500.0,3500.0,2022-12-18,,
440,Gabetero de 3 cajas,Gris,Metal,Sin cerradura,2,1250.0,2500.0,2022-12-18,,
440,Estante para farmacia,Gris,Melamina,De pie,3,3500.0,10500.0,2022-12-18,,
440,Gabetero de 2 cajas con chapa adicional,Negro,Metal,De hogar,2,980.0,1960.0,2022-12-18,,
440,Casillero de 2 puertas,Negro,Metal,Con espejo,2,980.0,1960.0,2022-12-18,,
450,Silla de espera,Negro,Metal,Con brazos,1,950.0,950.0,2020-08-25,,
450,Archivador de Chapas Individuales,Rojo,Metal,Sin agregado,1,1400.0,1400.0,2020-08-25,,
450,Gabetero de 5 cajas,Gris,Melamina,De hogar,3,1600.0,4800.0,2020-08-25,,
450,Vitrina para farmacia,Rojo,Metal,De vidrio,2,1100.0,2200.0,2020-08-25,,
450,Alacena con pedestal,Rojo,Metal,Sin agregado,1,1600.0,1600.0,2020-08-25,,
455,Gabetero de 2 cajas con chapa adicional,Rojo,Melamina,De oficina,1,980.0,980.0,2022-09-10,,
455,Camilla de examen,Blanco,Metal,Fija,2,1250.0,2500.0,2022-09-10,,
455,Casillero de 2 puertas,Rojo,Melamina,Con espejo,1,980.0,980.0,2022-09-10,,
455,Casillero de 15 puertas,Rojo,Melamina,Sin espejo,2,2290.0,4580.0,2022-09-10,,
455,Estante de puertas corredizas,Blanco,Metal,De pared,1,1750.0,1750.0,2022-09-10,,
455,Estanteria tipo vitrin,Blanco,Metal,De pie,1,650.0,650.0,2022-09-10,,
461,Silla de peluquería,Negro,Melamina,Sin brazos,1,210.0,210.0,2023-11-29,,
461,Casillero de cuatro puertas,Gris,Metal,Con chapa,2,1550.0,3100.0,2023-11-29,,
461,Silla de espera,Gris,Metal,No acolchonada,2,950.0,1900.0,2023-11-29,,
464,Gabetero de 5 cajas,Rojo,Melamina,Con cerradura,2,1600.0,3200.0,2020-02-24,,
464,Estante mostrador,Azul,Metal,Con puertas,2,520.0,1040.0,2020-02-24,,
466,Gabetero de 4 cajas,Negro,Metal,Con cerradura,3,1380.0,4140.0,2023-10-03,,
467,Archivador de Chapas Individuales,Azul,Melamina,Sin agregado,3,1400.0,4200.0,2020-08-21,,
467,Casillero de cuatro puertas,Blanco,Melamina,Con espejo,3,1550.0,4650.0,2020-08-21,,
469,Estante Archivador,Blanco,Melamina,De pared,2,1250.0,2500.0,2020-11-08,,
469,Casillero de 6 puertas,Rojo,Melamina,Con chapa,3,1750.0,5250.0,2020-11-08,,
469,Casillero de 6 puertas,Rojo,Melamina,Con espejo,3,1750.0,5250.0,2020-11-08,,
472,Estante para farmacia,Azul,Metal,De pie,2,3500.0,7000.0,2022-12-22,,
472,Estante para farmacia de dos cuerpos,Negro,Melamina,De pie,3,3550.0,10650.0,2022-12-22,,
472,Casillero de 12 puertas,Rojo,Metal,Con espejo,1,2200.0,2200.0,2022-12-22,,
472,Vitrina para farmacia,Blanco,Melamina,Con iluminación,3,1100.0,3300.0,2022-12-22,,
472,Estante Archivador,Gris,Melamina,De pie,3,1250.0,3750.0,2022-12-22,,
472,Estante Archivador,Blanco,Metal,De pie,1,1250.0,1250.0,2022-12-22,,
472,Estante para archivos con bandejas,Rojo,Melamina,De pie,3,2350.0,7050.0,2022-12-22,,
479,Estante para farmacia,Negro,Metal,Con puertas,2,3500.0,7000.0,2022-08-30,,
479,Estante para farmacia,Azul,Melamina,De pared,2,3500.0,7000.0,2022-08-30,,
479,Gabetero de 2 cajas con chapa adicional,Rojo,Melamina,Con cerradura,1,980.0,980.0,2022-08-30,,
479,Estante mostrador,Rojo,Metal,De pared,1,520.0,520.0,2022-08-30,,
479,Silla estática,Azul,Metal,Acolchonada,1,140.0,140.0,2022-08-30,,
484,Silla giratoria,Negro,Melamina,Con brazos,1,990.0,990.0,2020-04-15,,
484,Estante Archivador,Negro,Metal,De pared,2,1250.0,2500.0,2020-04-15,,
486,Silla giratoria,Blanco,Metal,Acolchonada,3,990.0,2970.0,2022-07-04,,
486,Estante mostrador,Blanco,Metal,Sin puertas,1,520.0,520.0,2022-07-04,,
486,Archivero,Azul,Melamina,Sin agregado,3,1800.0,5400.0,2022-07-04,,
486,Gabetero de 4 cajas,Rojo,Melamina,Sin cerradura,1,1380.0,1380.0,2022-07-04,,
490,Casillero de 1 cuerpo y 4 puertas,Rojo,Metal,Sin espejo,1,980.0,980.0,2023-03-20,,
490,Casillero de 15 puertas,Blanco,Metal,Sin chapa,2,2290.0,4580.0,2023-03-20,,
490,Horno semi-industrial,Gris,Metal,Con ventilador,1,2550.0,2550.0,2023-03-20,,
490,Gabetero de 3 cajas,Blanco,Melamina,De hogar,3,1250.0,3750.0,2023-03-20,,
490,Silla estática,Blanco,Metal,No acolchonada,1,140.0,140.0,2023-03-20,,
495,Silla de peluquería,Rojo,Metal,Con brazos,3,210.0,630.0,2021-07-06,,
495,Casillero de 6 puertas,Azul,Metal,Con chapa,1,1750.0,1750.0,2021-07-06,,
497,Gabetero de 4 cajas,Rojo,Metal,Sin cerradura,1,1380.0,1380.0,2020-10-03,,
497,Casillero de 6 puertas,Negro,Metal,Con chapa,1,1750.0,1750.0,2020-10-03,,
497,Casillero de 9 puertas,Azul,Melamina,Con espejo,1,1850.0,1850.0,2020-10-03,,
497,Silla de espera,Negro,Melamina,Acolchonada,1,950.0,950.0,2020-10-03,,
501,Cajero para supermercado,Azul,Melamina,Sin agregado,2,1200.0,2400.0,2021-08-10,,
501,Gabetero de 2 cajas con chapa adicional,Azul,Melamina,Con cerradura,3,980.0,2940.0,2021-08-10,,
501,Estante para farmacia de dos cuerpos,Azul,Melamina,Sin puertas,2,3550.0,7100.0,2021-08-10,,
501,Archivador de Chapas Individuales,Rojo,Metal,Sin agregado,1,1400.0,1400.0,2021-08-10,,
505,Gabetero de 2 cajas sin chapa,Rojo,Melamina,De oficina,2,830.0,1660.0,2020-11-02,,
505,Casillero de 9 puertas,Negro,Metal,Sin chapa,3,1850.0,5550.0,2020-11-02,,
505,Estante Archivador,Rojo,Metal,De pared,3,1250.0,3750.0,2020-11-02,,
508,Estante mostrador,Azul,Melamina,De pie,3,520.0,1560.0,2021-06-19,,
509,Casillero de 1 cuerpo y 4 puertas,Azul,Metal,Sin chapa,3,980.0,2940.0,2021-11-16,,
509,Estante de puertas corredizas,Rojo,Metal,De pared,1,1750.0,1750.0,2021-11-16,,
511,Estante para farmacia,Negro,Melamina,De pie,1,3500.0,3500.0,2021-01-07,,
511,Estante mostrador,Rojo,Metal,Sin puertas,3,520.0,1560.0,2021-01-07,,
511,Silla estática con brazo,Azul,Metal,Sin brazos,2,320.0,640.0,2021-01-07,,
511,Silla mesedora,Blanco,Metal,Con brazos,1,500.0,500.0,2021-01-07,,
511,Casillero de 12 puertas,Azul,Metal,Sin chapa,3,2200.0,6600.0,2021-01-07,,
511,Silla de espera,Azul,Melamina,Sin brazos,2,950.0,1900.0,2021-01-07,,
511,Gabetero de 2 cajas sin chapa,Rojo,Melamina,De oficina,2,830.0,1660.0,2021-01-07,,
511,Gabetero de 2 cajas con chapa adicional,Azul,Melamina,Sin cerradura,3,980.0,2940.0,2021-01-07,,
519,Estante de puertas corredizas,Gris,Metal,Sin puertas,1,1750.0,1750.0,2023-04-11,,
519,Vitrina doble chapa,Blanco,Metal,De madera,1,1350.0,1350.0,2023-04-11,,
519,Casillero de 20 puertas,Azul,Melamina,Sin chapa,2,2800.0,5600.0,2023-04-11,,
519,Silla estática,Negro,Melamina,Sin brazos,2,140.0,280.0,2023-04-11,,
523,Casillero de 1 cuerpo y tres puertas,Rojo,Melamina,Sin chapa,1,950.0,950.0,2021-01-08,,
523,Silla de espera,Blanco,Melamina,Sin brazos,3,950.0,2850.0,2021-01-08,,
523,Silla mesedora,Negro,Metal,No acolchonada,1,500.0,500.0,2021-01-08,,
526,Gabetero de 2 cajas con chapa adicional,Azul,Metal,De oficina,3,980.0,2940.0,2023-04-25,,
526,Estante de puertas corredizas,Blanco,Metal,De pared,1,1750.0,1750.0,2023-04-25,,
526,Vitrina para farmacia,Blanco,Melamina,De vidrio,1,1100.0,1100.0,2023-04-25,,
529,Archivador de Chapas Individuales,Rojo,Metal,Sin agregado,3,1400.0,4200.0,2021-08-30,,
529,Estante para farmacia de dos cuerpos,Blanco,Metal,De pie,1,3550.0,3550.0,2021-08-30,,
529,Silla de peluquería,Rojo,Metal,Sin brazos,2,210.0,420.0,2021-08-30,,
529,Estante mostrador,Negro,Melamina,Sin puertas,1,520.0,520.0,2021-08-30,,
533,Estante para farmacia de dos cuerpos,Gris,Metal,De pared,1,3550.0,3550.0,2020-10-23,,
533,Silla de peluquería,Gris,Metal,Con brazos,2,210.0,420.0,2020-10-23,,
533,Silla de espera,Azul,Metal,Con brazos,1,950.0,950.0,2020-10-23,,
536,Casillero de 15 puertas,Gris,Melamina,Sin espejo,3,2290.0,6870.0,2023-06-29,,
536,Casillero de 15 puertas,Gris,Melamina,Sin espejo,2,2290.0,4580.0,2023-06-29,,
536,Vitrina para farmacia,Rojo,Metal,Con iluminación,2,1100.0,2200.0,2023-06-29,,
536,Casillero de 12 puertas,Rojo,Melamina,Con chapa,1,2200.0,2200.0,2023-06-29,,
536,Estante Archivador,Azul,Melamina,De pie,1,1250.0,1250.0,2023-06-29,,
536,Estante para farmacia,Blanco,Metal,De pie,3,3500.0,10500.0,2023-06-29,,
536,Casillero de cuatro puertas,Blanco,Metal,Con chapa,2,1550.0,3100.0,2023-06-29,,
536,Estante para farmacia,Negro,Metal,De pie,1,3500.0,3500.0,2023-06-29,,
536,Casillero de cuatro puertas,Azul,Melamina,Con chapa,3,1550.0,4650.0,2023-06-29,,
545,Casillero de 2 puertas,Azul,Metal,Con chapa,1,980.0,980.0,2020-08-08,,
545,Vitrina de puertas corredizas,Gris,Metal,De madera,2,1900.0,3800.0,2020-08-08,,
547,Casillero de 1 cuerpo y 4 puertas,Negro,Melamina,Con espejo,2,980.0,1960.0,2023-01-26,,
547,Gabetero de 5 cajas,Negro,Melamina,Con cerradura,2,1600.0,3200.0,2023-01-26,,
547,Casillero de 1 cuerpo y 4 puertas,Azul,Melamina,Con chapa,1,980.0,980.0,2023-01-26,,
547,Casillero de 6 puertas,Azul,Metal,Con chapa,2,1750.0,3500.0,2023-01-26,,
547,Casillero de 9 puertas,Blanco,Metal,Con espejo,3,1850.0,5550.0,2023-01-26,,
547,Casillero de cuatro puertas,Gris,Metal,Sin chapa,2,1550.0,3100.0,2023-01-26,,
547,Casillero de 6 puertas,Azul,Melamina,Sin chapa,2,1750.0,3500.0,2023-01-26,,
547,Vitrina de puertas corredizas,Rojo,Metal,De vidrio,3,1900.0,5700.0,2023-01-26,,
547,Gabetero de 5 cajas,Negro,Melamina,De oficina,1,1600.0,1600.0,2023-01-26,,
547,Gabetero con chapa independiente,Blanco,Melamina,De oficina,1,1750.0,1750.0,2023-01-26,,
547,Gabetero de 2 cajas sin chapa,Blanco,Melamina,De oficina,1,830.0,830.0,2023-01-26,,
558,Silla estática con brazo,Gris,Melamina,Sin brazos,1,320.0,320.0,2020-10-29,,
